"","SG_UF","REGIAO","NM_MUNICIPIO","total_receita","total_beneficiarios","media_receita","tt_abstMulher","tt_aptMulher","percAbsT_Mulher","total_abstencao","total_aptos","perc_abstencao","abstFEMININA","abtMASCULINA"
"5074","SP","Sudeste","SAO JOSE DO RIO PRETO",1877997,10316,182.047014346646,81294,352048,0.230917374903422,152211,657316,0.231564422591265,0.534087549520074,0.465912450479926
"5075","SP","Sudeste","SAO JOSE DOS CAMPOS",4668045,23466,198.928023523396,102162,533154,0.191618181613568,196933,1017386,0.193567633130395,0.518765265344051,0.481234734655949
"5076","SP","Sudeste","SAO LOURENCO DA SERRA",206937,1155,179.166233766234,2909,12098,0.240452967432634,5797,23880,0.242755443886097,0.50181128169743,0.49818871830257
"5077","SP","Sudeste","SAO LUIS DO PARAITINGA",78915,510,154.735294117647,1612,9182,0.175560879982575,3371,18904,0.178322048243758,0.478196380895877,0.521803619104123
"5078","SP","Sudeste","SAO MANUEL",90108,705,127.812765957447,7164,31640,0.226422250316056,13966,61488,0.227133749674733,0.512960045825576,0.487039954174424
"5079","SP","Sudeste","SAO MIGUEL ARCANJO",167968,1190,141.149579831933,6112,25150,0.243021868787276,12382,50398,0.245684352553673,0.493619770634792,0.506380229365208
"5080","SP","Sudeste","SAO PAULO",73646561,474936,155.066284720468,2100520,9760596,0.215204071554647,3841556,18105448,0.212176798939192,0.546788853266749,0.453211146733251
"5081","SP","Sudeste","SAO PEDRO",497496,2531,196.561043065982,6975,32728,0.213120263994133,13290,62434,0.212864785213185,0.524830699774266,0.475169300225734
"5082","SP","Sudeste","SAO PEDRO DO TURVO",41836,310,134.954838709677,1270,5600,0.226785714285714,2598,11250,0.230933333333333,0.488837567359507,0.511162432640493
"5083","SP","Sudeste","SAO ROQUE",361302,2023,178.597132970835,14755,61870,0.238483917892355,28680,119374,0.240253321493793,0.514470013947001,0.485529986052999
"5084","SP","Sudeste","SAO SEBASTIAO",1941628,9239,210.155644550276,21667,87278,0.24825270973212,43303,170412,0.254107691946577,0.5003579428677,0.4996420571323
"5085","SP","Sudeste","SAO SEBASTIAO DA GRAMA",17294,121,142.925619834711,1479,8230,0.179708383961118,2901,16192,0.179162549407115,0.509824198552223,0.490175801447777
"5086","SP","Sudeste","SAO VICENTE",1920415,10419,184.318552644208,66604,277064,0.24039211156989,122353,517778,0.236303975835204,0.544359353673388,0.455640646326612
"5087","SP","Sudeste","SARAPUI",43121,310,139.1,1641,6880,0.238517441860465,3308,14102,0.234576655793504,0.496070133010883,0.503929866989117
"5088","SP","Sudeste","SARUTAIA",31657,176,179.869318181818,821,3184,0.25785175879397,1686,6454,0.261233343662845,0.486951364175563,0.513048635824437
"5089","SP","Sudeste","SEBASTIANOPOLIS DO SUL",24437,142,172.091549295775,676,2952,0.2289972899729,1335,5932,0.225050573162508,0.506367041198502,0.493632958801498
"5090","SP","Sudeste","SERRA AZUL",163213,873,186.956471935853,1899,7158,0.265297569153395,3983,14418,0.27625190733805,0.476776299271906,0.523223700728094
"5091","SP","Sudeste","SERRA NEGRA",78544,527,149.039848197343,6530,23778,0.274623601648583,12232,45184,0.270715297450425,0.533845650752126,0.466154349247874
"5092","SP","Sudeste","SERRANA",362677,1820,199.273076923077,8063,33664,0.239514020912548,16138,65636,0.24587116826132,0.499628206717065,0.500371793282935
"5093","SP","Sudeste","SERTAOZINHO",731684,4574,159.965894184521,22523,96160,0.234224209650582,44559,186886,0.238428774761084,0.50546466482641,0.49453533517359
"5094","SP","Sudeste","SETE BARRAS",152866,974,156.946611909651,3293,10386,0.317061428846524,6983,21186,0.32960445577268,0.471573822139482,0.528426177860518
"5095","SP","Sudeste","SEVERINIA",121474,813,149.414514145141,2652,12014,0.220742467121691,5782,25002,0.231261499080074,0.458664821860948,0.541335178139052
"5096","SP","Sudeste","SILVEIRAS",51311,373,137.563002680965,1213,5122,0.236821554080437,2453,10396,0.23595613697576,0.494496534855279,0.505503465144721
"5097","SP","Sudeste","SOCORRO",291174,1378,211.301886792453,7846,30666,0.255853388117133,14980,59532,0.25162937579789,0.523765020026702,0.476234979973298
"5098","SP","Sudeste","SOROCABA",2405812,16981,141.676697485425,61789,489220,0.126301050652058,113566,917496,0.123778196308213,0.544080094394449,0.455919905605551
"5099","SP","Sudeste","SUD MENNUCCI",26350,178,148.033707865169,1448,6388,0.226675015654352,2988,12734,0.234647400659651,0.484605087014726,0.515394912985274
"5100","SP","Sudeste","SUMARE",1364391,7424,183.781115301724,41047,192974,0.212707411361116,79378,373536,0.212504283389017,0.517108014815188,0.482891985184812
"5101","SP","Sudeste","SUZANAPOLIS",23874,141,169.31914893617,731,2968,0.246293800539084,1460,5992,0.243658210947931,0.500684931506849,0.499315068493151
"5102","SP","Sudeste","SUZANO",1889091,12921,146.203157650337,45569,225476,0.202101332292572,88979,431794,0.206068171396546,0.512132076107846,0.487867923892154
"5103","SP","Sudeste","TABAPUA",105772,562,188.20640569395,1904,9268,0.205438066465257,4053,18472,0.219413165872672,0.469775474956822,0.530224525043178
"5104","SP","Sudeste","TABATINGA",1477862,7844,188.406680265171,10980,46300,0.237149028077754,21941,89244,0.245854063018242,0.500432979353721,0.499567020646279
"5105","SP","Sudeste","TABOAO DA SERRA",1687691,9364,180.231845365229,46677,224920,0.207527120754046,86467,417476,0.207118493039121,0.539824441694519,0.460175558305481
"5106","SP","Sudeste","TACIBA",40496,265,152.815094339623,723,4668,0.154884318766067,1321,8928,0.14796146953405,0.547312641937926,0.452687358062074
"5107","SP","Sudeste","TAGUAI",74738,421,177.524940617577,2105,9394,0.224079199489036,4042,18044,0.22400798049213,0.520781791192479,0.479218208807521
"5108","SP","Sudeste","TAIACU",84584,400,211.46,1262,4836,0.26095947063689,2571,9720,0.264506172839506,0.490859587709063,0.509140412290937
"5109","SP","Sudeste","TAIUVA",26873,167,160.916167664671,1228,4740,0.259071729957806,2396,9344,0.256421232876712,0.512520868113522,0.487479131886478
"5110","SP","Sudeste","TAMBAU",220534,1029,214.318756073858,2529,15510,0.163056092843327,4895,30014,0.163090557739721,0.516649642492339,0.483350357507661
"5111","SP","Sudeste","TANABI",297687,1785,166.771428571429,4900,20550,0.238442822384428,10089,40506,0.249074211227966,0.485677470512439,0.514322529487561
"5112","SP","Sudeste","TAPIRAI",79637,483,164.879917184265,2198,7934,0.277035543231661,4570,16238,0.281438600812908,0.480962800875274,0.519037199124726
"5113","SP","Sudeste","TAPIRATIBA",107623,640,168.1609375,2487,10712,0.232169529499627,5088,21006,0.242216509568695,0.488797169811321,0.511202830188679
"5114","SP","Sudeste","TAQUARAL",6310,48,131.458333333333,504,2230,0.226008968609865,1101,4582,0.240288083806198,0.457765667574932,0.542234332425068
"5115","SP","Sudeste","TAQUARITINGA",385398,2369,162.683832840861,11409,41742,0.273321834123904,22058,80404,0.274339585095269,0.517227309819567,0.482772690180433
"5116","SP","Sudeste","TAQUARITUBA",139925,932,150.134120171674,2433,17018,0.142966271007169,4648,32624,0.142471799901913,0.523450946643718,0.476549053356282
"5117","SP","Sudeste","TAQUARIVAI",110249,618,178.39644012945,1160,4814,0.240963855421687,2384,9758,0.244312359089977,0.486577181208054,0.513422818791946
"5118","SP","Sudeste","TARABAI",38721,266,145.567669172932,1315,5662,0.232250088308018,2795,11144,0.250807609475951,0.470483005366726,0.529516994633274
"5119","SP","Sudeste","TARUMA",127211,671,189.584202682563,2286,11234,0.203489407156845,4749,22384,0.212160471765547,0.481364497789008,0.518635502210992
"5120","SP","Sudeste","TATUI",499101,3425,145.722919708029,21784,89442,0.243554482234297,40581,170706,0.237724508804611,0.536802937335206,0.463197062664794
"5121","SP","Sudeste","TAUBATE",833839,5462,152.661845477847,54320,241584,0.224849327770051,101122,457750,0.220910977607865,0.537172919839402,0.462827080160598
"5122","SP","Sudeste","TEJUPA",32828,210,156.32380952381,987,3718,0.265465303926842,2107,7820,0.269437340153453,0.46843853820598,0.53156146179402
"5123","SP","Sudeste","TIETE",149471,886,168.70316027088,6982,30930,0.225735531846104,13191,59698,0.220962176287313,0.529300280494276,0.470699719505724
"5124","SP","Sudeste","TIMBURI",31061,178,174.5,595,2378,0.250210260723297,1207,4834,0.249689697972693,0.492957746478873,0.507042253521127
"5125","SP","Sudeste","TORRE DE PEDRA",17786,104,171.019230769231,778,2528,0.307753164556962,1586,5190,0.305587668593449,0.490542244640605,0.509457755359395
"5126","SP","Sudeste","TORRINHA",47163,305,154.632786885246,1705,7440,0.229166666666667,3387,14724,0.230032599837001,0.503395335104812,0.496604664895188
"5127","SP","Sudeste","TRABIJU",34375,161,213.509316770186,308,1606,0.191780821917808,680,3238,0.210006176652254,0.452941176470588,0.547058823529412
"5128","SP","Sudeste","TREMEMBE",415938,1967,211.458057956279,6331,27784,0.227864958249352,11933,53738,0.222058878261193,0.530545545964971,0.469454454035029
"5129","SP","Sudeste","TRES FRONTEIRAS",44282,199,222.522613065327,1346,5110,0.263405088062622,2659,10146,0.26207372363493,0.506205340353516,0.493794659646484
"5130","SP","Sudeste","TUIUTI",48585,236,205.868644067797,1196,5364,0.22296793437733,2460,10802,0.227735604517682,0.486178861788618,0.513821138211382
"5131","SP","Sudeste","TUPA",261051,1504,173.571143617021,14392,53726,0.267877750065145,27446,101582,0.270185662814278,0.524375136631932,0.475624863368068
"5132","SP","Sudeste","TUPI PAULISTA",54412,329,165.386018237082,3026,12096,0.250165343915344,5714,23084,0.247530757234448,0.529576478823941,0.470423521176059
"5133","SP","Sudeste","TURIUBA",11499,69,166.652173913043,435,1706,0.254982415005862,903,3462,0.260831889081456,0.481727574750831,0.518272425249169
"5134","SP","Sudeste","UBARANA",26075,198,131.691919191919,1148,4356,0.263544536271809,2393,8976,0.266599821746881,0.479732553280401,0.520267446719599
"5135","SP","Sudeste","UBATUBA",826304,4692,176.109121909633,18848,70282,0.268176773569335,37059,137578,0.269367195336464,0.508594403518713,0.491405596481287
"5136","SP","Sudeste","UBIRAJARA",55407,264,209.875,972,3924,0.247706422018349,2073,8314,0.249338465239355,0.468885672937771,0.531114327062229
"5137","SP","Sudeste","UCHOA",14103,125,112.824,1804,8130,0.221894218942189,3500,15974,0.219106047326906,0.515428571428571,0.484571428571429
"5138","SP","Sudeste","UNIAO PAULISTA",5080,30,169.333333333333,438,1584,0.276515151515151,1030,3396,0.303297997644287,0.425242718446602,0.574757281553398
"5139","SP","Sudeste","URANIA",76387,419,182.307875894988,1546,6850,0.225693430656934,3031,13184,0.229899878640777,0.510062685582316,0.489937314417684
"5140","SP","Sudeste","URU",12309,66,186.5,344,1410,0.243971631205674,714,2896,0.246546961325967,0.481792717086835,0.518207282913165
"5141","SP","Sudeste","URUPES",69843,468,149.237179487179,3094,11326,0.273176761433869,5810,22038,0.263635538615119,0.532530120481928,0.467469879518072
"5142","SP","Sudeste","VALENTIM GENTIL",104310,576,181.09375,2309,9698,0.23809032790266,4773,19142,0.249346985685926,0.483762832600042,0.516237167399958
"5143","SP","Sudeste","VALINHOS",334780,1693,197.743650324867,19988,92536,0.216002420679519,38214,179376,0.213038533583088,0.523054377976658,0.476945622023342
"5144","SP","Sudeste","VALPARAISO",150345,777,193.494208494208,4636,16350,0.283547400611621,9054,32232,0.28090096798213,0.512038877844047,0.487961122155953
"5145","SP","Sudeste","VARGEM GRANDE DO SUL",95457,638,149.619122257053,7802,32358,0.241115025650535,14985,62446,0.239967331774653,0.520653987320654,0.479346012679346
"5146","SP","Sudeste","VARGEM GRANDE PAULISTA",421667,1902,221.696635120925,7757,38994,0.198928040211315,15572,76106,0.204609360628597,0.498137683020807,0.501862316979193
"5147","SP","Sudeste","VARZEA PAULISTA",427449,2662,160.574380165289,10784,77302,0.139504799358361,20326,148666,0.136722586199938,0.530552002361507,0.469447997638493
"5148","SP","Sudeste","VINHEDO",191063,1065,179.401877934272,11270,60658,0.18579577302252,21451,116526,0.18408767142097,0.525383432007832,0.474616567992168
"5149","SP","Sudeste","VIRADOURO",46131,371,124.342318059299,1643,12344,0.133101101749838,3211,24070,0.133402575820523,0.511678604796014,0.488321395203986
"5150","SP","Sudeste","VISTA ALEGRE DO ALTO",15937,139,114.654676258993,1168,5392,0.216617210682493,2429,10944,0.221948099415205,0.480856319473034,0.519143680526966
"5151","SP","Sudeste","VITORIA BRASIL",4642,32,145.0625,304,1582,0.192161820480405,626,3200,0.195625,0.485623003194888,0.514376996805112
"5152","SP","Sudeste","VOTORANTIM",458569,2658,172.524078254327,11243,85696,0.131196321882002,21384,163970,0.13041410014027,0.525766928544706,0.474233071455294
"5153","SP","Sudeste","VOTUPORANGA",343709,2321,148.086600603188,18127,73642,0.246150294668803,34396,139382,0.246775049862967,0.527008954529597,0.472991045470403
"5154","SP","Sudeste","ZACARIAS",10988,76,144.578947368421,643,2424,0.26526402640264,1266,4902,0.258261933904529,0.507898894154818,0.492101105845182
"5155","TO","Norte","ABREULANDIA",44813,246,182.166666666667,469,1902,0.2465825446898,1083,4158,0.26046176046176,0.433056325023084,0.566943674976916
"5156","TO","Norte","AGUIARNOPOLIS",110939,581,190.944922547332,555,3410,0.162756598240469,1234,6918,0.178375252963284,0.449756888168558,0.550243111831442
"5157","TO","Norte","ALIANCA DO TOCANTINS",109288,613,178.283849918434,952,4076,0.233562315996075,2096,8192,0.255859375,0.454198473282443,0.545801526717557
"5158","TO","Norte","ALMAS",198665,852,233.174882629108,1076,4658,0.231000429368828,2269,9564,0.237243831033041,0.474217717055972,0.525782282944028
"5159","TO","Norte","ANANAS",290086,1364,212.673020527859,1230,6952,0.17692750287687,2519,13760,0.183066860465116,0.488289003572846,0.511710996427154
"5160","TO","Norte","ANGICO",47724,280,170.442857142857,427,2234,0.191136974037601,945,4686,0.201664532650448,0.451851851851852,0.548148148148148
"5161","TO","Norte","APARECIDA DO RIO NEGRO",78281,367,213.299727520436,680,3382,0.201064458900059,1532,7098,0.215835446604677,0.443864229765013,0.556135770234987
"5162","TO","Norte","ARAGOMINAS",111257,567,196.220458553792,749,3818,0.196176008381351,1704,8058,0.211466865227104,0.439553990610329,0.560446009389671
"5163","TO","Norte","ARAGUACEMA",70268,446,157.551569506726,1016,4348,0.233670653173873,2260,9190,0.245919477693145,0.449557522123894,0.550442477876106
"5164","TO","Norte","ARAGUACU",59155,445,132.932584269663,1514,6344,0.238650693568726,3092,12776,0.242016280525986,0.489650711513583,0.510349288486417
"5165","TO","Norte","ARAGUAINA",1028898,7691,133.779482512027,24753,118220,0.209380815428861,48537,220158,0.220464393753577,0.509982075530008,0.490017924469992
"5166","TO","Norte","ARAGUANA",614797,2955,208.053130287648,2957,10976,0.269405976676385,6334,22298,0.284061350793793,0.466845595200505,0.533154404799495
"5167","TO","Norte","ARAGUATINS",564778,3265,172.979479326187,4664,21016,0.221926151503616,9402,41676,0.225597466167578,0.496064667092108,0.503935332907892
"5168","TO","Norte","ARAPOEMA",73024,455,160.492307692308,991,4458,0.222296994167788,2042,9132,0.223609286027157,0.485308521057786,0.514691478942213
"5169","TO","Norte","ARRAIAS",306664,1376,222.866279069767,2108,7662,0.275123988514748,4575,15498,0.295199380565234,0.460765027322404,0.539234972677596
"5170","TO","Norte","AUGUSTINOPOLIS",277228,1550,178.856774193548,2404,12346,0.19471893730763,4810,23970,0.20066750104297,0.4997920997921,0.5002079002079
"5171","TO","Norte","AURORA DO TOCANTINS",67751,413,164.046004842615,766,2934,0.261077027948194,1510,5950,0.253781512605042,0.50728476821192,0.49271523178808
"5172","TO","Norte","AXIXA DO TOCANTINS",485013,1991,243.602712204922,1270,8166,0.155522899828557,2759,16222,0.170077672296881,0.460311707140268,0.539688292859732
"5173","TO","Norte","BABACULANDIA",227631,1083,210.185595567867,831,5578,0.14897812836142,1903,11904,0.159862231182796,0.436678928008408,0.563321071991592
"5174","TO","Norte","BANDEIRANTES DO TOCANTINS",50610,307,164.85342019544,379,2228,0.170107719928187,915,4718,0.193938109368376,0.414207650273224,0.585792349726776
"5175","TO","Norte","BARRA DO OURO",102461,450,227.691111111111,640,3242,0.197409006785935,1449,6814,0.212650425594365,0.44168391994479,0.55831608005521
"5176","TO","Norte","BARROLANDIA",97024,625,155.2384,786,4146,0.189580318379161,1791,8668,0.206622058144901,0.438860971524288,0.561139028475712
"5177","TO","Norte","BERNARDO SAYAO",81171,431,188.331786542923,618,3048,0.202755905511811,1324,6304,0.21002538071066,0.466767371601208,0.533232628398792
"5178","TO","Norte","BRASILANDIA DO TOCANTINS",41979,205,204.775609756098,251,1568,0.160076530612245,653,3354,0.19469290399523,0.3843797856049,0.6156202143951
"5179","TO","Norte","BREJINHO DE NAZARE",88287,501,176.221556886228,741,3822,0.193877551020408,1533,7658,0.20018281535649,0.483365949119374,0.516634050880626
"5180","TO","Norte","BURITI DO TOCANTINS",128614,785,163.83949044586,996,5958,0.167170191339376,2048,11846,0.17288536214756,0.486328125,0.513671875
"5181","TO","Norte","CAMPOS LINDOS",142395,710,200.556338028169,880,5000,0.176,1879,10582,0.177565677565678,0.468334220329963,0.531665779670037
"5182","TO","Norte","CARIRI DO TOCANTINS",30371,206,147.432038834951,727,3040,0.239144736842105,1547,6342,0.2439293598234,0.469941822882999,0.530058177117001
"5183","TO","Norte","CARMOLANDIA",47077,228,206.478070175439,336,1896,0.177215189873418,733,3928,0.186608961303462,0.458390177353342,0.541609822646658
"5184","TO","Norte","CARRASCO BONITO",152552,635,240.23937007874,582,2700,0.215555555555556,1254,5508,0.227668845315904,0.464114832535885,0.535885167464115
"5185","TO","Norte","CASEARA",200725,881,227.837684449489,567,3348,0.169354838709677,1265,6926,0.182645105399942,0.448221343873518,0.551778656126482
"5186","TO","Norte","CHAPADA DA NATIVIDADE",98375,402,244.713930348259,594,2382,0.249370277078086,1324,5258,0.251806770635222,0.448640483383686,0.551359516616314
"5187","TO","Norte","CHAPADA DE AREIA",35021,177,197.858757062147,421,1714,0.245624270711785,992,3862,0.256861729673744,0.424395161290323,0.575604838709677
